id,userSeq,orderdetailSeq,itemCode,status,method,count,incomeImage,additionalImage,stainImageOne,stainImageTwo,stainImageThree,stainInfoOne,stainInfoTwo,stainInfoThree,storeLocation,machid,careLabel,sortCat,sortItem,sortColor,sortTexture,deliveryInfo,inspectionMemo,ngMemo,afterCheckMemo,masterComment,confirmYN,passYN,createDate,updateDate
0101525925,1779,828,20289,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101525925_20230523142047_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,주요품목,티셔츠,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:19:30","2023-05-24 15:32:50"
0101526052,1779,829,20290,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526052_20230523142141_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526052_20230523142141_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,주요품목,바지,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:19:30","2023-05-24 15:32:50"
0101526161,1779,830,20291,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526161_20230523142234_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526161_20230523142234_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,주요품목,바지,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:19:30","2023-05-24 15:32:50"
0101526270,1779,831,20292,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526270_20230523142019_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,주요품목,바지,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:19:31","2023-05-24 15:32:51"
0101526379,1779,832,20293,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526379_20230523142304_1.jpg,,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526379_20230523142304_3.jpg,,,"
얼룩",,,25,NULL,NULL,주요품목,니트/스웨터,밝은색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:19:31","2023-05-24 15:32:51"
0101526488,1614,833,20294,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526488_20230523142607_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526488_20230523142607_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,주요품목,티셔츠,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:22:04","2023-05-24 14:57:45"
0101526597,1614,834,20295,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526597_20230523142504_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526597_20230523142504_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526597_20230523142504_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526597_20230523142504_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526597_20230523142504_5.jpg,"
손상","
손상","
손상",26,NULL,NULL,주요품목,티셔츠,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:22:05","2023-05-24 14:57:45"
0101526606,1614,835,20296,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526606_20230523142332_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526606_20230523142332_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,주요품목,니트/스웨터,밝은색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:22:05","2023-05-24 14:57:45"
0101526715,1936,836,20297,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526715_20230523143259_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526715_20230523143259_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,주요품목,니트/스웨터,밝은색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:26:04","2023-05-24 16:12:53"
0101526824,1936,837,20298,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526824_20230523143141_1.jpg,,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526824_20230523143141_3.jpg,,,"
손상",,,27,NULL,NULL,하의/드레스,원피스,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:26:05","2023-05-24 16:12:53"
0101526933,1936,838,20299,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526933_20230523142947_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526933_20230523142947_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526933_20230523142947_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526933_20230523142947_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101526933_20230523142947_5.jpg,"
손상","
손상","
얼룩",27,NULL,NULL,아우터,봄가을코트,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:26:05","2023-05-24 16:12:53"
0101527060,1936,839,20300,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527060_20230523142753_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527060_20230523142753_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,하의/드레스,원피스,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:26:05","2023-05-24 16:12:53"
0101527169,1936,840,20301,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527169_20230523143410_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,상의,가디건,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:26:06","2023-05-24 16:12:54"
0101527278,1653,841,20302,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527278_20230523143603_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,주요품목,니트/스웨터,밝은색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:28:27","2023-05-24 14:32:20"
0101527387,1653,842,20303,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527387_20230523143543_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527387_20230523143543_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527387_20230523143543_3.jpg,,,"
얼룩",,,28,NULL,NULL,주요품목,바지,밝은색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:28:27","2023-05-24 14:32:21"
0101527496,1653,843,20304,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527496_20230523143451_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,주요품목,정장상의,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:28:27","2023-05-24 14:32:21"
0101527505,1653,844,20305,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527505_20230523143208_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,주요품목,티셔츠,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:28:28","2023-05-24 14:32:21"
0101527614,1653,845,20306,500,1,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527614_20230523150918_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527614_20230523150918_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,주요품목,티셔츠,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:28:28","2023-05-24 14:32:21"
0101527723,2009,846,20307,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527723_20230523151412_1.jpg,,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527723_20230523151412_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527723_20230523151412_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527723_20230523151412_5.jpg,"
얼룩","
얼룩","
얼룩",29,NULL,NULL,주요품목,니트/스웨터,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:32:26","2023-05-24 16:12:42"
0101527832,2009,847,20308,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527832_20230523151018_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527832_20230523151018_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527832_20230523151018_3.jpg,,,"
얼룩",,,29,NULL,NULL,상의,가디건,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:32:26","2023-05-24 16:12:42"
0101527941,2009,848,20309,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527941_20230523150853_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527941_20230523150853_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527941_20230523150853_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101527941_20230523150853_4.jpg,,"
얼룩","
얼룩",,29,NULL,NULL,주요품목,니트/스웨터,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:32:26","2023-05-24 16:12:42"
0101528068,2009,849,20310,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528068_20230523150710_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528068_20230523150710_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,주요품목,니트/스웨터,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:32:27","2023-05-24 16:12:42"
0101528177,2009,850,20311,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528177_20230523143640_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528177_20230523143640_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,주요품목,니트/스웨터,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:32:27","2023-05-24 16:12:43"
0101528286,1692,851,20312,500,1,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528286_20230523150609_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528286_20230523150609_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,주요품목,맨투맨/후드,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:35:13","2023-05-24 13:14:49"
0101528395,1692,852,20313,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528395_20230523143940_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528395_20230523143940_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528395_20230523143940_3.jpg,,,"
얼룩",,,30,NULL,NULL,주요품목,점퍼,밝은색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:35:14","2023-05-24 13:14:50"
0101528404,1692,853,20314,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528404_20230523143840_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528404_20230523143840_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,주요품목,점퍼,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:35:14","2023-05-24 13:14:50"
0101528513,1692,854,20315,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528513_20230523143744_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,주요품목,정장하의,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:35:14","2023-05-24 13:14:50"
0101528622,1692,855,20316,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528622_20230523143704_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,주요품목,티셔츠,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:35:15","2023-05-24 13:14:50"
0101528731,1772,856,20317,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528731_20230523150541_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528731_20230523150541_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,하의/드레스,원피스,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:38:12","2023-05-24 14:32:21"
0101528840,1772,857,20318,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528840_20230523151339_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,하의/드레스,원피스,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:38:12","2023-05-24 14:32:22"
0101528949,1772,858,20319,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528949_20230523145555_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101528949_20230523145555_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,주요품목,니트/스웨터,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:38:12","2023-05-24 14:32:22"
0101529076,1772,859,20320,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529076_20230523144539_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529076_20230523144539_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529076_20230523144539_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529076_20230523144539_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529076_20230523144539_5.jpg,"
얼룩","
얼룩","
얼룩",31,NULL,NULL,주요품목,니트/스웨터,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:38:13","2023-05-24 14:32:22"
0101529185,1772,860,20321,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529185_20230523144444_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,주요품목,니트/스웨터,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:38:13","2023-05-24 14:32:22"
0101529294,1799,861,20322,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529294_20230523144741_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529294_20230523144741_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529294_20230523144741_3.jpg,,,"
손상",,,32,NULL,NULL,주요품목,점퍼,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:40:10","2023-05-24 14:57:54"
0101529303,1799,862,20323,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529303_20230523144313_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529303_20230523144313_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529303_20230523144313_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529303_20230523144313_4.jpg,,"
얼룩","
얼룩",,32,NULL,NULL,아우터,기능성의류,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-23 14:40:10","2023-05-24 14:57:55"
0101529412,1799,863,20324,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529412_20230523144417_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529412_20230523144417_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529412_20230523144417_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529412_20230523144417_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529412_20230523144417_5.jpg,"
얼룩","
얼룩","
얼룩",32,NULL,NULL,주요품목,바지,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:40:11","2023-05-24 14:57:55"
0101529521,1789,869,20330,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529521_20230523150025_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529521_20230523150025_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,주요품목,정장상의,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:49:02","2023-05-24 14:57:48"
0101529630,1789,870,20331,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529630_20230523145731_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529630_20230523145731_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529630_20230523145731_3.jpg,,,"
손상",,,34,NULL,NULL,주요품목,정장상의,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:49:03","2023-05-24 14:57:49"
0101529739,1789,871,20332,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529739_20230523145128_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,주요품목,정장상의,어두운색,패턴/다색,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:49:03","2023-05-24 14:57:49"
0101529848,1789,872,20333,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529848_20230523145046_1.jpg,,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529848_20230523145046_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529848_20230523145046_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529848_20230523145046_5.jpg,"
얼룩","
얼룩","
얼룩",34,NULL,NULL,상의,가디건,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:49:04","2023-05-24 14:57:49"
0101529957,1789,873,20334,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529957_20230523145316_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529957_20230523145316_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101529957_20230523145316_3.jpg,,,"
얼룩",,,34,NULL,NULL,주요품목,맨투맨/후드,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:49:04","2023-05-24 14:57:49"
0101530011,1557,874,20335,500,1,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530011_20230523145238_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530011_20230523145238_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,35,NULL,NULL,주요품목,정장하의,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:50:26","2023-05-24 13:49:19"
0101530120,1557,875,20336,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530120_20230523145156_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,35,NULL,NULL,주요품목,기본와이셔츠,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:50:27","2023-05-24 13:49:19"
0101530229,1711,876,20337,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530229_20230523145532_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530229_20230523145532_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530229_20230523145532_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530229_20230523145532_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530229_20230523145532_5.jpg,"
얼룩","
얼룩","
얼룩",36,NULL,NULL,주요품목,정장상의,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:52:48","2023-05-24 13:36:42"
0101530338,1711,877,20338,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530338_20230523145437_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530338_20230523145437_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530338_20230523145437_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530338_20230523145437_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530338_20230523145437_5.jpg,"
얼룩","
얼룩","
얼룩",36,NULL,NULL,주요품목,정장상의,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:52:48","2023-05-24 13:36:42"
0101530447,1711,878,20339,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530447_20230523145344_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530447_20230523145344_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,36,NULL,NULL,주요품목,니트/스웨터,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:52:49","2023-05-24 13:36:42"
0101530556,1658,879,20340,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530556_20230523150227_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530556_20230523150227_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530556_20230523150227_3.jpg,,,"
얼룩",,,37,NULL,NULL,주요품목,정장하의,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:55:20","2023-05-24 14:32:24"
0101530665,1658,880,20341,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530665_20230523150101_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530665_20230523150101_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,주요품목,정장상의,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:55:21","2023-05-24 14:32:24"
0101530774,1658,881,20342,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530774_20230523145923_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:55:21","2023-05-24 14:32:25"
0101530883,1658,882,20343,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530883_20230523145946_1.jpg,,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530883_20230523145946_3.jpg,,,"
얼룩",,,37,NULL,NULL,주요품목,티셔츠,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:55:22","2023-05-24 14:32:25"
0101530992,1658,883,20344,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530992_20230523150645_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101530992_20230523150645_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,주요품목,정장하의,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:55:22","2023-05-24 14:32:25"
0101531019,1540,884,20345,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101531019_20230523154113_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,38,NULL,NULL,주요품목,점퍼,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:58:54","2023-05-24 16:12:47"
0101531128,1540,885,20346,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101531128_20230523153741_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,38,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:58:54","2023-05-24 16:12:47"
0101531237,1540,886,20347,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101531237_20230523153651_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101531237_20230523153651_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,38,NULL,NULL,주요품목,맨투맨/후드,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:58:55","2023-05-24 16:12:47"
0101531346,1540,887,20348,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101531346_20230523153249_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101531346_20230523153249_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,38,NULL,NULL,아우터,봄가을코트,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 14:58:55","2023-05-24 16:12:47"
0101531455,1541,888,20349,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101531455_20230523151122_1.jpg,,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101531455_20230523151122_3.jpg,,,"
손상",,,39,NULL,NULL,주요품목,정장상의,어두운색,,연구동,세탁불가,,NULL,NULL,Y,N,"2023-05-23 15:00:49","2023-05-24 14:57:52"
